#meta,export_name,profile_data
#meta,original_variable,beam['profile_data']
#meta,shape,"(5, 800, 7)"
#meta,ndim,3
#meta,size,28000
#meta,export_mode,full
i,j,k,value
0,131,2,0.06654514430292391
0,131,3,0.7185028953316017
0,131,4,13.524403497606954
0,131,5,41.45326598806836
0,131,6,1.0124259227748043
0,132,0,0.8504984083508941
0,132,1,0.08207123268763378
0,132,2,0.06743035896147213
0,132,3,0.7279138878195323
0,132,4,13.597735043994405
0,132,5,41.47728407161236
0,132,6,1.0124236683609182
0,133,0,0.8498249483941134
0,133,1,0.08293948435495226
0,133,2,0.06723556725093446
0,133,3,0.7359351604821909
0,133,4,13.781105668287491
0,133,5,41.49745960489652
0,133,6,1.013215216412922
0,134,0,0.8492094628024826
0,134,1,0.08133902787159097
0,134,2,0.06945150932592638
0,134,3,0.7393971703247828
0,134,4,13.204163745425639
0,134,5,41.515309588570965
0,134,6,1.0119490806887002
0,135,0,0.8484965094234505
0,135,1,0.08155153343730351
0,135,2,0.06995195713924596
0,135,3,0.7490909058363269
0,135,4,13.279086160136426
0,135,5,41.53934901286543
0,135,6,1.0124637581273541
0,136,0,0.8478788243137269
0,136,1,0.08179294486335094
0,136,2,0.07032823082292224
0,136,3,0.7558639426154877
0,136,4,13.353884781320152
0,136,5,41.56330987313549
0,136,6,1.0128175590158017
0,137,0,0.8471990725584073
0,137,1,0.08253849040729266
0,137,2,0.07026243703429993
0,137,3,0.7642710767340576
0,137,4,13.428615725739451
0,137,5,41.58730439416347
0,137,6,1.0120268732789675
0,138,0,0.8466514689483822
0,138,1,0.08199240569305316
0,138,2,0.07135612535856471
0,138,3,0.7730032977578289
0,138,4,13.502779325117787
0,138,5,41.611393960878154
0,138,6,1.0129452785827955
0,139,0,0.8464717811342706
0,139,1,0.08205681498713775
0,139,2,0.07147140387859169
0,139,3,0.7805375415463973
0,139,4,13.576966535576712
0,139,5,41.635335862390086
0,139,6,1.0131578860165944
0,140,0,0.845461478108287
0,140,1,0.08233214803449286
0,140,2,0.07220637385722012
0,140,3,0.7871888604374534
0,140,4,13.549035722450517
0,140,5,41.67140265789592
0,140,6,1.0129678409324008
0,141,0,0.8444458445967581
0,141,1,0.08075691769933978
0,141,2,0.07479723770390218
0,141,3,0.7988004543939111
0,141,4,13.090948887655939
0,141,5,41.73748683160359
0,141,6,1.0116683751187248
0,142,0,0.8439842722947501
0,142,1,0.08127175380314237
0,142,2,0.07474397390210752
0,142,3,0.8052807634568959
0,142,4,13.167053079774913
0,142,5,41.761392667579045
0,142,6,1.0121145709148482
0,143,0,0.8430008218320468
0,143,1,0.08183034203412227
0,143,2,0.0751688361338309
0,143,3,0.8142688575734791
0,143,4,13.256830467014584
0,143,5,41.79829532426695
0,143,6,1.0127766595440062
0,144,0,0.8423943282480362
0,144,1,0.08162232720336818
0,144,2,0.07598334454859573
0,144,3,0.8237988252962646
0,144,4,13.23380829569387
0,144,5,41.83344539420053
0,144,6,1.012818006602073
0,145,0,0.8416610087955445
0,145,1,0.0820610714617803
0,145,2,0.07627791974267514
0,145,3,0.831347193599875
0,145,4,13.309618136460612
0,145,5,41.85733607306671
0,145,6,1.0123106239617614
0,146,0,0.8409096875699194
0,146,1,0.08127845655666557
0,146,2,0.07781185587341516
0,146,3,0.8397280657188516
0,146,4,12.865819342481085
0,146,5,41.91973136175264
0,146,6,1.011440039014856
0,147,0,0.8403842036974195
0,147,1,0.08100149085495316
0,147,2,0.0786143054476274
0,147,3,0.8493454093181707
0,147,4,12.942830790280894
0,147,5,41.943665588517966
0,147,6,1.0118055540103525
0,148,0,0.8394308150827041
0,148,1,0.08107533125864586
0,148,2,0.07949385365865008
0,148,3,0.8547315973790957
0,148,4,13.023065475008599
0,148,5,41.982839631983055
0,148,6,1.012902253464136
0,149,0,0.8391891708560819
0,149,1,0.08077743030734
0,149,2,0.08003339883657816
0,149,3,0.8655410963295735
0,149,4,13.00216708400323
0,149,5,42.01776555436387
0,149,6,1.012295373592588
0,150,0,0.8384331801984714
0,150,1,0.08077384247671265
0,150,2,0.08079297732481597
0,150,3,0.8725860209151844
0,150,4,13.079095417147428
0,150,5,42.041537910657254
0,150,6,1.0128788013673469
0,151,0,0.837874698450556
0,151,1,0.08077501996232939
0,151,2,0.08135028158711463
0,151,3,0.8819283335854523
0,151,4,13.025814914394253
0,151,5,42.00933155337185
0,151,6,1.0125931683733802
0,152,0,0.8371251349221236
0,152,1,0.07979216171563888
0,152,2,0.08308270336223743
0,152,3,0.8884378768078978
0,152,4,12.605303217149281
0,152,5,42.05668724349216
0,152,6,1.0115147249214058
0,153,0,0.8367394298776125
0,153,1,0.08003287204033424
0,153,2,0.08322769808205319
0,153,3,0.898397293124023
0,153,4,12.673776082921998
0,153,5,42.08682544830104
0,153,6,1.0115328784498072
0,154,0,0.8358803034047573
0,154,1,0.08057454566040073
0,154,2,0.08354515093484202
0,154,3,0.9060970152556315
0,154,4,12.667912148999424
0,154,5,42.118493916363064
0,154,6,1.0113795921251643
0,155,0,0.8359034104759383
0,155,1,0.0803310244260086
0,155,2,0.08376556509805307
0,155,3,0.9162489687975433
0,155,4,12.746662832959464
0,155,5,42.14233771019236
0,155,6,1.010996209661496
0,156,0,0.8351436179661071
0,156,1,0.07992783956157117
0,156,2,0.08492854247232162
0,156,3,0.9250173637839476
0,156,4,12.824976194627656
0,156,5,42.16624942810627
0,156,6,1.012502274741418
0,157,0,0.8343705198545754
0,157,1,0.08017049170938821
0,157,2,0.08545898843603635
0,157,3,0.9326677557359968
0,157,4,12.903062867304417
0,157,5,42.19000698066704
0,157,6,1.0126260438726546
0,158,0,0.8334525516443594
0,158,1,0.07954465428340651
0,158,2,0.08700279407223413
0,158,3,0.9433961070397445
0,158,4,12.57207314083302
0,158,5,42.278119611223794
0,158,6,1.0121422565668565
0,159,0,0.8322254407952767
0,159,1,0.08027336285540455
0,159,2,0.08750119634931869
0,159,3,0.9531853278351801
0,159,4,12.620406563667036
0,159,5,42.3105948536418
0,159,6,1.0119210691315852
0,160,0,0.8323558067785359
0,160,1,0.08003840314105602
0,160,2,0.08760579008040802
0,160,3,0.959791040095463
0,160,4,12.699667074465035
0,160,5,42.334232464469494
0,160,6,1.0125854148656988
0,161,0,0.8312267091809514
0,161,1,0.07977806867889257
0,161,2,0.08899522214015598
0,161,3,0.9695466545306233
0,161,4,12.675849447932755
0,161,5,42.361532436811366
0,161,6,1.0124920468290566
0,162,0,0.8306302814869801
0,162,1,0.07993611988341554
0,162,2,0.08943359862960439
0,162,3,0.9801447361960489
0,162,4,12.653271280708706
0,162,5,42.425381139570234
0,162,6,1.0122029728108362
0,163,0,0.8307217068795549
0,163,1,0.07988559482042501
0,163,2,0.08939269830001995
0,163,3,0.9850035138528792
0,163,4,12.679637178975042
0,163,5,42.47977308349867
0,163,6,1.0131571673916637
0,164,0,0.8301700524484685
0,164,1,0.07998082364436825
0,164,2,0.08984912390716324
0,164,3,0.995569704668891
0,164,4,12.740934352337272
0,164,5,42.54883505192794
0,164,6,1.0128610093783983
0,165,0,0.8293186686407255
0,165,1,0.07954242208011755
0,165,2,0.09113890927915697
0,165,3,1.0064851526251994
0,165,4,12.32263742475307
0,165,5,42.61787572672556
0,165,6,1.0114300347347496
0,166,0,0.8283782407973257
0,166,1,0.07959333248408353
0,166,2,0.09202842671859071
0,166,3,1.0147389077464308
0,166,4,12.391368485673926
0,166,5,42.65013248437825
0,166,6,1.0123992320991442
0,167,0,0.8282490286869342
0,167,1,0.0797981281855493
0,167,2,0.09195284312751653
0,167,3,1.0251700189933557
0,167,4,12.469080169849592
0,167,5,42.68002211328378
0,167,6,1.0121317696814165
0,168,0,0.8275380495258374
0,168,1,0.080205431053283
0,168,2,0.09225651942087953
0,168,3,1.034327427305791
0,168,4,12.541799452810837
0,168,5,42.71005458049944
0,168,6,1.0127234236326768
0,169,0,0.8269626469847181
0,169,1,0.07999875644281358
0,169,2,0.09303859657246841
0,169,3,1.0417369731100856
0,169,4,12.531823071963867
0,169,5,42.739656103201746
0,169,6,1.0126913761625338
0,170,0,0.8269370458101404
0,170,1,0.08028858657071868
0,170,2,0.09277436761914094
0,170,3,1.0505976622227085
0,170,4,12.66747054272621
0,170,5,42.817653746433486
0,170,6,1.012973358066615
0,171,0,0.8257805693777116
0,171,1,0.08038423509946085
0,171,2,0.09383519552282753
0,171,3,1.061124922321542
0,171,4,12.664874727543337
0,171,5,42.937973515448284
0,171,6,1.0129389532567588
0,172,0,0.8258041552479856
0,172,1,0.08009265645478801
0,172,2,0.09410318829722647
0,172,3,1.0706007650836098
0,172,4,12.676647182708727
0,172,5,42.99488008605459
0,172,6,1.0131413342711375
0,173,0,0.8242248273204283
0,173,1,0.0807170822779191
0,173,2,0.09505809040165254
0,173,3,1.07881167852325
0,173,4,12.667629095515043
0,173,5,43.041701522069154
0,173,6,1.013328864457196
0,174,0,0.8240300980517266
0,174,1,0.08081727739308911
0,174,2,0.09515262455518425
0,174,3,1.0923987821825187
0,174,4,12.730458518153796
0,174,5,43.094706650100186
0,174,6,1.0132015062039905
0,175,0,0.8231920531268638
0,175,1,0.07983582308334222
0,175,2,0.09697212378979396
0,175,3,1.0991391173167457
0,175,4,12.29242529096984
0,175,5,43.182732757658286
0,175,6,1.0125597605035355
0,176,0,0.8229948269788694
0,176,1,0.08020386531508272
0,176,2,0.0968013077060478
0,176,3,1.1099746166842424
0,176,4,12.417623598503251
0,176,5,43.21314009543928
0,176,6,1.0130710075045106
0,177,0,0.8217988317951163
0,177,1,0.07997846738813806
0,177,2,0.09822270081674564
0,177,3,1.1188423716938614
0,177,4,12.387677734365932
0,177,5,43.24159811626984
0,177,6,1.0131201429285226
0,178,0,0.8217447065365014
0,178,1,0.08026959669342704
0,178,2,0.0979856967700715
0,178,3,1.1273265297254793
0,178,4,12.501630084654014
0,178,5,43.24613564134889
0,178,6,1.0134055077316346
0,179,0,0.8210210478690471
0,179,1,0.08024462453625798
0,179,2,0.09873432759469505
0,179,3,1.1375194596492475
0,179,4,12.4515986985479
0,179,5,43.322842631502795
0,179,6,1.0131801121816577
0,180,0,0.820715622082325
0,180,1,0.08000479067086273
0,180,2,0.0992795872468123
0,180,3,1.15000851578713
0,180,4,12.471710512979904
0,180,5,43.383811442786914
0,180,6,1.0134740427469358
0,181,0,0.8203091949351176
0,181,1,0.08000010746569187
0,181,2,0.0996906975991905
0,181,3,1.1593143103360957
0,181,4,12.395314546127075
0,181,5,43.44219496754338
0,181,6,1.0136042400321328
0,182,0,0.8197083576344458
0,182,1,0.08020739362274412
0,182,2,0.10008424874280997
0,182,3,1.16865005314862
0,182,4,12.414318207498514
0,182,5,43.4916788347609
0,182,6,1.0135677626336868
0,183,0,0.8188657877333516
0,183,1,0.08032404013228152
0,183,2,0.10081017213436685
0,183,3,1.1767891407441604
0,183,4,12.491639470999491
0,183,5,43.553206280042694
0,183,6,1.0138815356896833
0,184,0,0.81862433056202
0,184,1,0.0801017890353186
0,184,2,0.10127388040266136
0,184,3,1.178114901735883
0,184,4,12.374308453783291
0,184,5,43.567638346938644
0,184,6,1.0137296359174128
0,185,0,0.8180362144259239
0,185,1,0.0802617042805626
0,185,2,0.10170208129351359
0,185,3,1.18812120714216
0,185,4,12.377844607324949
0,185,5,43.600067843236246
0,185,6,1.0132763426862905
0,186,0,0.8175951758097747
0,186,1,0.08039819513217394
0,186,2,0.10200662905805141
0,186,3,1.2009446925763654
0,186,4,12.397338067418623
0,186,5,43.64665685707565
0,186,6,1.0131123337811414
0,187,0,0.8176932131330054
0,187,1,0.08088705672659122
0,187,2,0.10141973014040347
0,187,3,1.2088195625190847
0,187,4,12.594686729556624
0,187,5,43.70009573234452
0,187,6,1.0136649026864035
0,188,0,0.8164409594693239
0,188,1,0.07980694092459636
0,188,2,0.10375209960607966
0,188,3,1.2168467180948774
0,188,4,12.056581906840949
0,188,5,43.7789949332056
0,188,6,1.0129549246528313
0,189,0,0.8163890620108145
0,189,1,0.08076559565694151
0,189,2,0.10284534233224389
0,189,3,1.230378541205588
0,189,4,12.5304707849004
0,189,5,43.86797228679737
0,189,6,1.0132875402311226
0,190,0,0.8154344305614669
0,190,1,0.08058647293371715
0,190,2,0.10397909650481603
0,190,3,1.2388888731418821
0,190,4,12.08870722738077
0,190,5,43.940724620833144
0,190,6,1.0129184014500348
0,191,0,0.8152750575424401
0,191,1,0.08153295757095004
0,191,2,0.10319198488660994
0,191,3,1.2506152160235233
0,191,4,12.564770969542828
0,191,5,44.02676502914483
0,191,6,1.0134042174538396
0,192,0,0.8142974248818284
0,192,1,0.08069409119177566
0,192,2,0.1050084839263959
0,192,3,1.2599098329992797
0,192,4,12.060537612957928
0,192,5,44.10255504030977
0,192,6,1.012629710549164
0,193,0,0.8139447440514134
0,193,1,0.08079726037609268
0,193,2,0.10525799557249398
0,193,3,1.269668732112526
0,193,4,12.02337468035902
0,193,5,44.13271659636731
0,193,6,1.0123695923340856
0,194,0,0.813937144357762
0,194,1,0.08076413828944355
0,194,2,0.10529871735279436
0,194,3,1.2789454144358148
0,194,4,12.105943703154685
0,194,5,44.155452648058194
0,194,6,1.0131614039202426
0,195,0,0.8128724489599286
0,195,1,0.08126582649390014
0,195,2,0.10586172454617118
0,195,3,1.2904880300570136
0,195,4,12.265543358804258
0,195,5,44.18965419320708
0,195,6,1.0130029502725235
0,196,0,0.8129787071397863
0,196,1,0.08163621338043438
0,196,2,0.10538507947977942
0,196,3,1.2992627407916322
0,196,4,12.488492988573416
0,196,5,44.22709170956281
0,196,6,1.0138718829449753
0,197,0,0.8120081487958848
0,197,1,0.08115509977655859
0,197,2,0.10683675142755658
0,197,3,1.309905217690765
0,197,4,12.122921657264595
0,197,5,44.29785194200208
0,197,6,1.0132570020351066
0,198,0,0.8118111061823603
0,198,1,0.08103349011564318
0,198,2,0.10715540370199653
0,198,3,1.3195206619652446
0,198,4,12.09482913813267
0,198,5,44.32756963278138
0,198,6,1.0137336805145567
0,199,0,0.8116748544755442
0,199,1,0.08138717521649944
0,199,2,0.10693797030795632
0,199,3,1.3315309806679372
0,199,4,12.411430720576057
0,199,5,44.36158277590329
0,199,6,1.0141701776542826
0,200,0,0.8106731422443345
0,200,1,0.08130672009672134
0,200,2,0.10802013765894418
0,200,3,1.342254144933789
0,200,4,12.116934862331231
0,200,5,44.40517718546942
0,200,6,1.0131795880231944
0,201,0,0.8100268888084186
0,201,1,0.08126988937172291
0,201,2,0.10870322181985867
0,201,3,1.3507375945477698
0,201,4,12.122999063139162
0,201,5,44.4666266495524
0,201,6,1.013501710528463
0,202,0,0.8094322477514888
0,202,1,0.08171885672378731
0,202,2,0.10884889552472388
0,202,3,1.361957637422719
0,202,4,12.437178919017411
0,202,5,44.505386858383424
0,202,6,1.0142669527214563
0,203,0,0.8087262408020509
0,203,1,0.08154302356227737
0,203,2,0.10973073563567169
0,203,3,1.3729510949122972
0,203,4,11.94087842411265
0,203,5,44.539854463811054
0,203,6,1.0128070672427651
0,204,0,0.8082914205367708
0,204,1,0.08170539502712734
0,204,2,0.11000318443610187
0,204,3,1.3840112746735582
0,204,4,12.028888383965317
0,204,5,44.62697902944151
0,204,6,1.0130290740728014
0,205,0,0.8081454205586738
0,205,1,0.0819821231326476
0,205,2,0.10987245630867853
0,205,3,1.3961681648498798
0,205,4,12.10542750779441
0,205,5,44.65942977966394
0,205,6,1.013083860365221
0,206,0,0.8084115977819374
0,206,1,0.08234825517201823
0,206,2,0.1092401470460444
0,206,3,1.4043312834807953
0,206,4,12.556584466574353
0,206,5,44.721574129753805
0,206,6,1.015186047367218
0,207,0,0.8073071230563734
0,207,1,0.08208505110443999
0,207,2,0.11060782583918669
0,207,3,1.418614414748303
0,207,4,12.123915225734285
0,207,5,44.767311109680094
0,207,6,1.0130618838951877
0,208,0,0.8073030086721438
0,208,1,0.08276032067997031
0,208,2,0.10993667064788593
0,208,3,1.4279866194904391
0,208,4,12.62497262423907
0,208,5,44.83109648736212
0,208,6,1.0145392005141183
0,209,0,0.8059567579294347
0,209,1,0.08259183257504667
0,209,2,0.11145140949551859
0,209,3,1.4377231228182308
0,209,4,12.091506783887
0,209,5,44.879866656386795
0,209,6,1.0132617933834223
0,210,0,0.8065285494518581
0,210,1,0.0829841381338276
0,210,2,0.11048731241431424
0,210,3,1.4481771047350043
0,210,4,12.617998266240058
0,210,5,44.92685277434315
0,210,6,1.0147850103446352
0,211,0,0.804774651683753
0,211,1,0.08249013391095189
0,211,2,0.11273521440529516
0,211,3,1.459405488517929
0,211,4,12.062588128032251
0,211,5,44.980037965343115
0,211,6,1.0136664366479058
0,212,0,0.8050866017975142
0,212,1,0.08326388976717818
0,212,2,0.11164950843530763
0,212,3,1.4710125146765847
0,212,4,12.563879072450753
0,212,5,45.009278677884595
0,212,6,1.014493634486219
0,213,0,0.8046817398140459
0,213,1,0.08294423454365416
0,213,2,0.11237402564229995
0,213,3,1.482863538286685
0,213,4,12.290255249560504
0,213,5,45.062324298672145
0,213,6,1.01366911081009
0,214,0,0.8044186435950242
0,214,1,0.08339338520475437
0,214,2,0.11218797120022142
0,214,3,1.494104245954094
0,214,4,12.599589464638928
0,214,5,45.1137470593699
0,214,6,1.0143884352985522
0,215,0,0.8040585406835562
0,215,1,0.08324184311579148
0,215,2,0.11269961620065243
0,215,3,1.5030533965912458
0,215,4,12.620365315811336
0,215,5,45.16752602379717
0,215,6,1.0148278185129285
0,216,0,0.8035826441966684
0,216,1,0.08369951076242635
0,216,2,0.11271784504090532
0,216,3,1.5154071238535787
0,216,4,12.691981286985229
0,216,5,45.20594915057795
0,216,6,1.0146588462454582
0,217,0,0.8023689356645711
0,217,1,0.08334598176328385
0,217,2,0.11428508257214495
0,217,3,1.5245441139079157
0,217,4,12.136167340095671
0,217,5,45.25901146364155
0,217,6,1.0132929189203081
0,218,0,0.8030567817094405
0,218,1,0.08381271281918513
0,218,2,0.11313050547137438
0,218,3,1.5360104153124015
0,218,4,12.687370295655164
0,218,5,45.327319156252415
0,218,6,1.0145400119678263
0,219,0,0.802187786990692
0,219,1,0.08327664697474593
0,219,2,0.11453556603456208
0,219,3,1.5496340457074185
0,219,4,12.239069289234237
0,219,5,45.40504457477658
0,219,6,1.0136600517171055
0,220,0,0.8023363370083026
0,220,1,0.08401216122169283
0,220,2,0.11365150177000445
0,220,3,1.5608151805107495
0,220,4,12.789404347972654
0,220,5,45.470010764646254
0,220,6,1.014794951326622
0,221,0,0.8011183883181757
0,221,1,0.08383478344494191
0,221,2,0.11504682823688235
0,221,3,1.572671994912262
0,221,4,12.244528887263913
0,221,5,45.52951795047831
0,221,6,1.0133980297280867
0,222,0,0.8013291765838695
0,222,1,0.08420623592847544
0,222,2,0.11446458748765515
0,222,3,1.581350244160586
0,222,4,12.732104327162535
0,222,5,45.62192886958304
0,222,6,1.0146191717608841
0,223,0,0.8000433279698723
0,223,1,0.08370755893353413
0,223,2,0.11624911309659355
0,223,3,1.592976075828706
0,223,4,12.272613362269826
0,223,5,45.68590063231798
0,223,6,1.013833920080232
0,224,0,0.7998570490530171
0,224,1,0.08375415552235195
0,224,2,0.11638879542463096
0,224,3,1.6034939038887208
0,224,4,12.259683302477503
0,224,5,45.76437631300098
0,224,6,1.0141002737062412
0,225,0,0.8005819639207953
0,225,1,0.08433444204982392
0,225,2,0.11508359402938075
0,225,3,1.6175926667363902
0,225,4,12.811958691489052
0,225,5,45.82534789151279
0,225,6,1.0153491910462393
0,226,0,0.7996704174395834
0,226,1,0.08477421024451523
0,226,2,0.11555537231590127
0,226,3,1.6278529504841905
0,226,4,12.821088737579533
0,226,5,45.89541500217376
0,226,6,1.015295845509226
0,227,0,0.7979978040012444
0,227,1,0.08447590816162996
0,227,2,0.11752628783712563
0,227,3,1.6372769136972176
0,227,4,12.181386399397496
0,227,5,45.93789966871296
0,227,6,1.0144813539168225
0,228,0,0.7984379804522367
0,228,1,0.08481393014602998
0,228,2,0.1167480894017334
0,228,3,1.6491192224817517
0,228,4,12.386990985575814
0,228,5,45.98208451487669
0,228,6,1.0143860035482661
0,229,0,0.7986999892353974
0,229,1,0.08517573020328849
0,229,2,0.11612428056131402
0,229,3,1.6596378768320814
0,229,4,12.845335587964707
0,229,5,46.03361270134346
0,229,6,1.0158406718410016
0,230,0,0.7983623699203534
0,230,1,0.08538466703022088
0,230,2,0.11625296304942578
0,230,3,1.6729142353246969
0,230,4,12.920237968244086
0,230,5,46.1018505937873
0,230,6,1.0154167318515634
0,231,0,0.7973021964876557
0,231,1,0.08479972113640605
0,231,2,0.1178980823759382
0,231,3,1.684526008904691
0,231,4,12.332008281746022
0,231,5,46.161286031220726
0,231,6,1.0138698389120666
0,232,0,0.7979351295809328
0,232,1,0.08541783278006639
